species,decimalLongitude,decimalLatitude,countryCode,individualCount,gbifID,family,genus,taxonRank,scientificName,coordinateUncertaintyInMeters,year,basisOfRecord,institutionCode,collectionCode,occurrenceID,clade,CHELSA_BIOL_01,CHELSA_BIOL_02,CHELSA_BIOL_03,CHELSA_BIOL_04,CHELSA_BIOL_05,CHELSA_BIOL_06,CHELSA_BIOL_07,CHELSA_BIOL_08,CHELSA_BIOL_09,CHELSA_BIOL_10,CHELSA_BIOL_11,CHELSA_BIOL_12,CHELSA_BIOL_13,CHELSA_BIOL_14,CHELSA_BIOL_15,CHELSA_BIOL_16,CHELSA_BIOL_17,CHELSA_BIOL_18,CHELSA_BIOL_19
Portulaca bicolor,151.528538,-26.811124,AUS,NA,NULL,Portulacaceae,Portulaca,species,Portulaca bicolor F.Muell.,100,1995,PreservedSpecimen,BRI,Herbrecs,urn:catalog:BRI:Herbrecs:AQ0487567,Portulaca,161.806946,95,448.321045,4117.814941,259.026154,46.748287,212.277863,212.402237,108.62001,213.026154,99.79628,862.867188,136.799042,35.77013,47.198437,374.856873,118.015968,374.760895,132.427124
Portulaca bicolor,151.368417,-28.706889,AUS,NA,NULL,Portulacaceae,Portulaca,species,Portulaca bicolor F.Muell.,100,2013,PreservedSpecimen,BRI,Herbrecs,urn:catalog:BRI:Herbrecs:AQ0835251,Portulaca,174.889603,97,427.036804,4595.788574,278.303375,52.114891,226.188492,231.388062,121.889595,231.388062,105.303391,741.456909,98.423508,37.217289,33.72683,281.72113,120.195145,281.72113,125.741486
Portulaca filifolia,150.754172,-28.585362,AUS,NA,NULL,Portulacaceae,Portulaca,species,Portulaca filifolia F.Muell.,100,2006,PreservedSpecimen,BRI,Herbrecs,urn:catalog:BRI:Herbrecs:AQ0614705,Portulaca,198.982529,101,417.982544,5016.682129,309,67,241,260.982544,131,260.982544,123,603.995239,82,32,34,236,103,236,106
Portulaca bicolor,150.74445,-28.602029,AUS,NA,NULL,Portulacaceae,Portulaca,species,Portulaca bicolor F.Muell.,100,2006,PreservedSpecimen,BRI,Herbrecs,urn:catalog:BRI:Herbrecs:AQ0614487,Portulaca,199,101,417.232483,5024.858887,309,67,241.108444,261,131,261,123,601.418335,81.381699,32,34,234.763397,102.273254,234.763397,104.546501
Portulaca australis,151.289361,-26.735358,AUS,NA,NULL,Portulacaceae,Portulaca,species,Portulaca australis Endl.,100,2013,PreservedSpecimen,BRI,Herbrecs,urn:catalog:BRI:Herbrecs:AQ0835389,Portulaca,189.787735,96,437,4310.116211,289.78775,70.721985,219,242.787735,131.721985,242.787735,124.339539,670.293701,101.184998,30.037846,41.033615,274.998962,96.079918,274.998962,104.772522
Portulaca bicolor,150.110827,-26.650645,AUS,NA,NULL,Portulacaceae,Portulaca,species,Portulaca bicolor F.Muell.,100,2001,PreservedSpecimen,BRI,Herbrecs,urn:catalog:BRI:Herbrecs:AQ0773370,Portulaca,204,98,414.45755,4902.812988,311.56073,75,236.560715,265,172,265,129,620.724426,90.461624,26.358469,42.744686,264.200897,79.716942,264.200897,100.765945
Portulaca bicolor,151.932552,-27.388899,AUS,NA,NULL,Portulacaceae,Portulaca,species,Portulaca bicolor F.Muell.,100,1999,PreservedSpecimen,BRI,Herbrecs,urn:catalog:BRI:Herbrecs:AQ0667712,Portulaca,180.056732,95,443.151184,4146.683105,277.503082,62.567028,215,231.056732,123.567024,231.056732,116.567024,745.818909,99.427292,35.728119,37.215145,285.374786,114.761284,285.374786,123.338219
Portulaca bicolor,151.813588,-28.744554,AUS,NA,NULL,Portulacaceae,Portulaca,species,Portulaca bicolor F.Muell.,100,1994,PreservedSpecimen,BRI,Herbrecs,urn:catalog:BRI:Herbrecs:AQ0637050,Portulaca,157.614212,95,435.170166,4333.912598,257.759277,39.784374,218,211.491882,126.784378,211.491882,92.491882,778.796448,100.939552,39.045467,33.022736,298.748108,121.014069,298.748108,145.257126
Portulaca bicolor,151.797015,-28.581952,AUS,NA,NULL,Portulacaceae,Portulaca,species,Portulaca bicolor F.Muell.,100,1993,PreservedSpecimen,BRI,Herbrecs,urn:catalog:BRI:Herbrecs:AQ0565499,Portulaca,153.574203,95,438.425812,4302.712891,253.574203,36.5742,217,207.574203,103.732826,207.574203,89,758.283203,92.695976,41.4258,27.317543,268.405182,135.327774,268.405182,149.425797
Calandrinia L.,113.296944,-26.337778,AUS,NA,2830348495,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,NULL,1997,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,220,28.002501,261.300171,2644.631104,276.849915,168.849915,108,202.849915,229,257.849915,185,286.416931,75.150085,1,96.002502,204.450256,5,45.983337,115.133423
Calandrinia L.,113.296944,-26.337778,AUS,NA,2828310365,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,NULL,1997,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,220,28.002501,261.300171,2644.631104,276.849915,168.849915,108,202.849915,229,257.849915,185,286.416931,75.150085,1,96.002502,204.450256,5,45.983337,115.133423
Calandrinia remota,113.514221,-24.372997,AUS,NA,2830064554,Montiaceae,Calandrinia,SPECIES,Calandrinia remota J.M.Black & J.M.Black,100,2009,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,234.223328,56.223328,357.223328,3309.188965,313.223328,154.18869,158.223328,206,233.223328,279.223328,188.412018,229.020111,53.364658,1,86.776672,144.505997,6,58.102104,138.432114
Calandrinia L.,128.735,-15.1319,AUS,NA,2830750482,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,50,1992,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,278,86,504,2295.430908,349.088165,178,171.08815,290,248.08815,303,237,959.916809,256.106873,0,116.594482,749.453369,4,160.106873,11
Calandrinia L.,126.0333,-26.5167,AUS,NA,2830644458,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1992,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,224.737076,118,407,6202.372559,357.237396,67,290,299.949615,230.237411,302.237396,129.737076,216.339447,25.262918,5,34.262917,75.025513,23,74.525833,57.550697
Calandrinia L.,127.5167,-15.8167,AUS,NA,2830618491,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1991,PRESERVED_SPECIMEN,CANB,CBG,NA,Calandrinia,274.712677,99,493.520813,2655.435303,365.199982,164.199997,201,285.712677,242.445663,307.199982,227.966476,817.593384,217.380859,0,117,639.066345,3,147.7565,10
Calandrinia L.,118.228009,-22.633188,AUS,NA,2830510120,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,50,2006,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,238.474197,114,419,5415.033691,365,93,272.934784,298,240.943115,305,156,352.451904,83.778358,3,88,238.212967,11,188.3125,45.591026
Calandrinia L.,124.759222,-16.321111,AUS,NA,2830481030,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,263.742737,92.629707,520.010376,2197.984619,339.753082,162.36618,178,274.742737,256.36618,288.753082,224.753098,1087.672241,323.631805,1,123.006256,876.862183,5,104.267624,23.617195
Calandrinia L.,129.06326,-15.878441,AUS,NA,2830227110,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,150,1994,PRESERVED_SPECIMEN,AD,AD,NA,Calandrinia,283.90744,100,494,2753.65918,370.096802,168.108017,202,297.108002,250,314.108002,234.108017,773.319031,180.216217,0,109.004234,538.194214,3,167.326981,9
Calandrinia L.,113.861067,-22.2351,AUS,NA,2830225248,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2006,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,245.770157,59.587421,384.38501,3260.600098,318.770142,164.027588,154.952728,288.027588,233.942291,288.027588,199.027588,239.329834,41.797573,1.844848,76.412575,122.135292,5.689695,122.135292,78.019691
Calandrinia L.,118.228009,-22.633188,AUS,NA,2830213725,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,50,2006,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,238.474197,114,419,5415.033691,365,93,272.934784,298,240.943115,305,156,352.451904,83.778358,3,88,238.212967,11,188.3125,45.591026
Calandrinia L.,126.531028,-14.787389,AUS,NA,2830202593,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2005,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,269,88.232964,514,2019.163696,346,174,171.977188,277.030029,243,293.030029,234,1136.437988,283.669739,0,108,813.129333,7,216.225739,17
Calandrinia L.,128.8833,-16,AUS,NA,2830088564,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1977,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,283.235443,100,490.25174,2825.615479,371.483307,166.483292,205,297.235443,248.483292,315.483307,232.748276,729.930847,191.789444,0,116,574.897461,3,146.033401,8
Calandrinia L.,126.511389,-14.810278,AUS,NA,2830087084,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2003,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,268,88.966988,515,2020.600586,345,172.28334,172.633163,276,241.916504,292.03302,232.28334,1241.367798,313.700104,0,109,903.266968,7,240.999893,17
Calandrinia L.,118.776667,-23.182778,AUS,NA,2830007710,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,NULL,1995,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,238.283157,114,406.716858,5715.633301,367.283142,87.28315,280,301.283142,242.283157,309.401123,151.283157,282.18222,68.882019,2,85.46386,192.646072,10,141.182205,43
Calandrinia L.,118.1397,-20.6106,AUS,NA,2830000920,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,50,2000,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,272,75.755302,421.75531,3662.927246,346.824005,168,178.967392,310,270.824005,311,214.17598,330.24469,88,1,98,241,3,152,46
Calandrinia L.,125.295,-15.727361,AUS,NA,2829894327,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,257.122009,89,524.916809,1965.246704,331.122009,161.122009,170,265.122009,230.844269,280.122009,222.122009,1469.460205,414.880829,1,117.297157,1103.647949,7.980586,192.847519,23.941757
Calandrinia L.,124.2,-18,AUS,NA,2829837905,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1992,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,286.750336,110,482.267029,3343.416504,389,161,229,306,273,324,229,522.749084,154.766479,1,121.516815,435.266022,5,154,20
Calandrinia L.,128.25,-15.866667,AUS,NA,2829773291,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,NULL,1989,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,286,100,490.750214,2771.565674,375,171,204,298.483185,252,318.483185,236.483185,733.515259,191.299072,0,115.732979,571.596741,3.516662,126.516815,9.549987
Calandrinia L.,114.812839,-22.890658,AUS,NA,2829740075,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2018,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,258,114.398926,449,4936.114746,378,122.979172,255,320,248,320,184,282.984161,63.963337,1,85.942513,172.926682,5,172.926682,76
Calandrinia L.,117.321996,-26.014359,AUS,NA,2829687923,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2005,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,235.330444,113,392.79361,6371.318848,371.362701,83.330452,288,316.660889,225.330444,318.330444,143.330444,236.087158,34.091801,3.793617,56.536831,99.944962,11.587234,74.316322,74.967735
Calandrinia L.,125.4875,-15.593611,AUS,NA,2829652677,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2000,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,266.332367,91.721382,522.021606,2016.500122,344.332367,168.615738,175.704575,274.332367,240.332352,291.327576,231.332352,1127.244751,313.884369,0.295431,116.733429,844.769165,4.590862,179.816925,15
Calandrinia L.,125.264944,-15.976583,AUS,NA,2829647599,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,265.030304,94,521.535522,2115.730713,345.030304,164.030289,180.774582,273.255707,237.030289,290.030304,227.255707,1032.05249,303.489075,1,118.983353,792.893494,6,140.605286,17.225422
Calandrinia L.,122.883333,-17.783333,AUS,NA,2829595105,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,NULL,1993,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,279,106,497.267029,2973.249756,371.516785,158,213.516769,298.516785,264.516785,311,227.267044,721.848572,218.449707,1,125.750298,611.848633,3,225.465927,21.966455
Calandrinia L.,125.270556,-15.461667,AUS,NA,2829494182,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2000,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,273,80,516.868774,1867.452881,339,183.116669,155.86879,280.131195,247.116669,294.131195,240,1295.262817,381.084595,0,121.114738,1006.827759,5,168.808167,17
Calandrinia L.,128.75,-23.133333,AUS,NA,2829474913,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,NULL,1988,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,248,114,398.249695,6080.981934,373,87,286,313,215.249756,320,152,348.134949,67.266983,8,68,197.317764,24,167.084335,38.500488
Calandrinia L.,118.7667,-20.3333,AUS,NA,2829472699,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1977,PRESERVED_SPECIMEN,CANB,CBG,NA,Calandrinia,272,68.479301,413.728912,3449.585449,339,173.520706,165.479294,307,270,307.750488,217.249512,312.770447,80,1,96,220,3,138.249619,46
Calandrinia L.,123.4761,-17.675,AUS,NA,2829449616,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,250,2006,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,285,112,495,3094.065186,386,160,226,303,273,319.516693,231.516708,697.12793,201.264221,1,125.483299,596.792664,3,209.264221,20
Calandrinia L.,124.778889,-16.341667,AUS,NA,2829412605,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2010,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,260.507812,93.99147,521.008545,2207.848389,337.983185,158.499847,179.483337,271.491302,230.68335,285.983185,221.507828,1125.782593,329.953857,1,120.508377,891.895203,6.984043,107.984352,27.975515
Calandrinia L.,128.443889,-24.851389,AUS,NA,2829356293,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2012,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,231.859268,114,394,6347.068848,360.718536,70.859276,290,305.859283,191.524918,308.859283,133.859268,269.472778,49.664871,9.649982,53.585037,131.203903,29.224184,97.113235,36.93911
Calandrinia L.,114.812839,-22.890658,AUS,NA,2829291544,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2018,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,258,114.398926,449,4936.114746,378,122.979172,255,320,248,320,184,282.984161,63.963337,1,85.942513,172.926682,5,172.926682,76
Calandrinia L.,122.75,-17.85,AUS,NA,2829131324,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,NULL,1993,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,279,102,495,2936.783203,367,160.750229,206.516815,299,263,309.750214,228,731.950317,221.000336,1,125,619.000977,5,228.717148,23.732962
Calandrinia L.,125.353056,-16.489722,AUS,NA,2829118557,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,NULL,1995,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,258,102,519,2377.44165,347,150,197,267.779175,253.662704,287,216,989.440918,281.162323,1,119,768.928894,5,135.499878,16
Calandrinia L.,120.4486,-23.3839,AUS,NA,2829086183,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,250,2006,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,257,115,395.292175,6048.361816,388,99,290,321,266,332,163.4487,244.789581,50.843491,2,73.843491,140.530472,10,102.686981,40
Calandrinia L.,115.448012,-22.598202,AUS,NA,2829027299,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,50,2006,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,266,115,438.925568,5184.654297,388,125.73246,262.074432,329,258.203796,329,188,294.460632,66.26754,1,87,186.53508,5,130.709961,69
Calandrinia L.,124.759222,-16.321111,AUS,NA,2829010180,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,263.742737,92.629707,520.010376,2197.984619,339.753082,162.36618,178,274.742737,256.36618,288.753082,224.753098,1087.672241,323.631805,1,123.006256,876.862183,5,104.267624,23.617195
Calandrinia L.,125.300556,-15.815222,AUS,NA,2828972909,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2010,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,255.986206,91.712608,525.416443,2011.711304,332.986206,158.402679,174.583527,264.583527,229.583527,279.986206,220.402679,1158.981201,306.129486,1,113.309937,828.03009,7.819141,146.662903,23.925671
Calandrinia L.,117.283333,-24.983333,AUS,NA,2828918476,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1997,PRESERVED_SPECIMEN,AD,AD,NA,Calandrinia,244,113,393.516724,6261.983887,378.249725,91,287,322,236.516769,325,152,245.199982,46.249702,3,66,119.732933,9,65.467056,82.233528
Calandrinia L.,123.6667,-17.3833,AUS,NA,2828887875,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1992,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,284,110,499.249634,2938.50293,382,161,221,300.479309,273.479309,317.479309,233,716.959351,212.312592,1,129,627.729797,3,37,17
Calandrinia L.,130.403889,-26.405,AUS,NA,2828875097,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,150,1993,PRESERVED_SPECIMEN,AD,AD,NA,Calandrinia,203,118,404,6275.730957,338.916687,46,293,280.998627,123.998627,281,108,324.136353,60,12,47.015129,158,38.984871,107.083305,49.053043
Calandrinia L.,114.2167,-23.6167,AUS,NA,2828843517,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1967,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,249.766495,108.520805,443.520813,4569.98291,369,124,244.520813,202,258.520813,309,182,241.732986,45,1,81,122,4,116,101.465965
Calandrinia L.,130.358333,-26.205556,AUS,NA,2828766798,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,15,1992,PRESERVED_SPECIMEN,AD,AD,NA,Calandrinia,204,118,403,6308.511719,339,46,293,282,124.516777,283,109,330.483215,62,12,48,163,39,111,49
Calandrinia L.,113.860917,-22.235028,AUS,NA,2828688854,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2018,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,245.832794,59.567764,384.340363,3260.811279,318.832794,164.091873,154.94574,288.091888,234.256927,288.091888,199.091873,239.156601,41.772591,1.826848,76.432236,122.058693,5.653696,122.058693,77.962372
Calandrinia L.,119.089028,-23.282111,AUS,NA,2828659678,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2003,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,243,114,403,5815.084961,372,89.663376,283,306,247.132782,315,154,296.933746,68.667038,3.867211,77.932617,190.133911,11.867211,136.599655,47.799831
Calandrinia L.,125.300806,-15.287806,AUS,NA,2828644464,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,262.987732,75.012283,517.40332,1759.942383,323.608978,177.987717,145.621277,270.975433,238.975433,282.987732,231.975433,1594.27063,453.424042,0,120,1216.391968,6,208.636124,20
Calandrinia L.,125.30075,-15.287278,AUS,NA,2828630747,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2007,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,263.043335,75,517.37616,1759.7323,323.62384,178.043335,145.580505,271,239,283.026306,232,1595.533813,453.824951,0,120,1217.577026,6,208.804916,20
Calandrinia L.,126.1333,-15.1333,AUS,NA,2828598526,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1992,PRESERVED_SPECIMEN,CANB,CBG,NA,Calandrinia,262.487183,92,518.512817,2036.145264,342.487183,164.487183,178,269.487183,236.487183,287.487183,226.487183,1246.939209,310.288879,0,109,888.81543,4.253679,278.221863,12.507359
Calandrinia L.,121.338806,-26.202167,AUS,NA,2828555316,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2003,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,238,115,388,6425.569824,376,79,297,313,196,322,141,229.313156,42,4,57.78788,113.74334,15,83.486687,44.955463
Calandrinia L.,125.7833,-14.6667,AUS,NA,2828512185,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1977,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,264.511932,60.487297,496.750214,1635.562378,313.262146,191.774857,122.000107,271.774872,240.774857,282.774872,235.774857,1657.262451,440.43692,0,116.999893,1297.310791,9.512814,267.424103,24.775845
Calandrinia L.,125.481167,-15.550194,AUS,NA,2828506984,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2010,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,254.893539,90.130119,525.376465,1954.234497,330.766815,158.636688,171.763428,262.636688,229.260239,278.260223,220.260239,1414.934082,384.811859,1,114,1028.73645,8,218.044144,21.743147
Calandrinia L.,113.858111,-22.231972,AUS,NA,2828454481,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2018,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,247.209671,59.156811,383.300201,3264.241211,320.209686,165.542999,154.653259,289.542999,240.347885,289.542999,200.542999,235.214218,41.143383,1.490128,76.843185,120.09684,4.980256,120.09684,76.803749
Calandrinia L.,128.7833,-16.0167,AUS,NA,2828440265,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,1000,1977,PRESERVED_SPECIMEN,CANB,CANB,NA,Calandrinia,285.224365,100,488.512695,2848.545166,373.461792,168.22438,205.487305,298.974609,250.22438,317.224365,234.22438,719.239136,174.903854,0,110.762596,522.711609,3.750106,153.814819,9.500213
Calandrinia L.,117.164042,-26.108787,AUS,NA,2828371904,Montiaceae,Calandrinia,GENUS,Calandrinia Kunth,100,2005,PRESERVED_SPECIMEN,PERTH,PERTH,NA,Calandrinia,234.61412,113,393.53775,6354.705078,371.614136,83.722664,287.891449,316.614136,223.815979,317.614136,142.815979,209.797165,30.184029,4,54.477493,88.445229,12,66.1679,72.938858
